antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
['LUNCH BAG VINTAGE DOILY '],['JUMBO BAG VINTAGE DOILY '],0.02511520737327189,0.02921658986175115,0.010460829493087558,0.41651376146788993,14.256070384626517,1.0,0.009727048779969844,1.663764020519955,0.9538095679362623,0.23844537815126052,0.39895322433557445,0.38727896275287244
['PACK OF 60 PINK PAISLEY CAKE CASES'],['60 TEATIME FAIRY CAKE CASES'],0.03110599078341014,0.030599078341013827,0.012903225806451613,0.4148148148148148,13.556448014279338,1.0,0.011951411157595192,1.6565711952400395,0.9559707830813658,0.2644003777148253,0.39634348172092987,0.4182507809013833
['PLASTERS IN TIN CIRCUS PARADE '],['PLASTERS IN TIN STRONGMAN'],0.02447004608294931,0.02087557603686636,0.010138248847926268,0.41431261770244826,19.846763364554363,1.0,0.009627422540296035,1.6717526338405917,0.9734339235331252,0.28795811518324604,0.4018253778953795,0.44998191591524184
['LUNCH BAG APPLE DESIGN'],['LUNCH BAG SUKI DESIGN '],0.04046082949308756,0.042211981566820274,0.016682027649769584,0.4123006833712983,9.767385184669404,1.0,0.014974095861029114,1.6297245740006427,0.9354682759575906,0.25279329608938544,0.38639938554451375,0.4037485949607583
['LUNCH BAG VINTAGE LEAF DESIGN'],['LUNCH BAG ALPHABET DESIGN'],0.02769585253456221,0.030414746543778803,0.011382488479262673,0.41098169717138106,13.512580043362073,1.0,0.010540126144110089,1.6461037777604208,0.9523716322492018,0.24358974358974358,0.39250488729177613,0.39261206070690263
['CHARLOTTE BAG SUKI DESIGN'],['WOODLAND CHARLOTTE BAG'],0.02751152073732719,0.024838709677419354,0.01129032258064516,0.41038525963149075,16.522003959189888,1.0,0.010606971904266389,1.653895711143695,0.9660522200634981,0.27497194163860833,0.39536695496447943,0.43246535708847267
['RETROSPOT HEART HOT WATER BOTTLE'],['SCOTTIE DOG HOT WATER BOTTLE'],0.024930875576036866,0.03055299539170507,0.010230414746543778,0.41035120147874304,13.430801013708482,1.0,0.009468701819957952,1.6441091833639108,0.9492088856189239,0.22606924643584522,0.39176788858148615,0.37259641521900955
['CHOCOLATE HOT WATER BOTTLE'],['HOT WATER BOTTLE I AM SO POORLY'],0.03258064516129032,0.023502304147465437,0.013364055299539171,0.41018387553041025,17.452921762764515,1.0,0.012598335067637878,1.6555968128722829,0.9744512538662313,0.31283710895361383,0.3959882066545494,0.4894056632554012
['LUNCH BAG SPACEBOY DESIGN '],['LUNCH BAG WOODLAND'],0.046129032258064515,0.03866359447004608,0.018847926267281104,0.4085914085914086,10.567858839610926,1.0,0.017064412070759625,1.6255029424585878,0.9491571530982387,0.2858141160027952,0.3848057891008852,0.4480382549512466
['LUNCH BAG DOLLY GIRL DESIGN'],['LUNCH BAG CARS BLUE'],0.027880184331797234,0.04557603686635945,0.011382488479262673,0.40826446280991735,8.957875473180188,1.0,0.010111820170315785,1.6129231779213757,0.9138445417059705,0.1833704528582034,0.3800076694981028,0.3290058411117332
['PINK REGENCY TEACUP AND SAUCER'],"['REGENCY CAKESTAND 3 TIER', 'ROSES REGENCY TEACUP AND SAUCER ', 'GREEN REGENCY TEACUP AND SAUCER']",0.027235023041474654,0.014562211981566821,0.011105990783410138,0.4077834179357022,28.002848636723854,1.0,0.010709388604557328,1.6639820934825544,0.9912870736735172,0.36186186186186187,0.399031994444666,0.5852208228919017
['LUNCH BAG VINTAGE LEAF DESIGN'],['LUNCH BAG  BLACK SKULL.'],0.02769585253456221,0.04944700460829493,0.011244239631336406,0.40599001663893514,8.210608910591699,1.0,0.009874762683429253,1.6002306729143274,0.9032218526400522,0.17062937062937064,0.3750900936183106,0.31669491512282266
"['JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT']",['JUMBO STORAGE BAG SUKI'],0.02552995391705069,0.03645161290322581,0.010276497695852534,0.40252707581227437,11.042778186000447,1.0,0.009345889698231009,1.6127063639021535,0.9332694031119966,0.19875222816399288,0.37992431704655194,0.3422243470085392
['JUMBO BAG APPLES'],['LUNCH BAG APPLE DESIGN'],0.034055299539170504,0.04046082949308756,0.013686635944700461,0.401894451962111,9.932926660111399,1.0,0.01230873027671006,1.604297391413141,0.9310312867395067,0.22499999999999998,0.37667417191325564,0.37008162233640857
['LUNCH BAG CARS BLUE'],['LUNCH BAG SPACEBOY DESIGN '],0.04557603686635945,0.046129032258064515,0.018202764976958524,0.39939332659251764,8.658177010047586,1.0,0.016100386502155492,1.588179102856522,0.9267393527196762,0.24764890282131657,0.37034809348556125,0.39699936059895613
['LUNCH BAG RED RETROSPOT'],['LUNCH BAG PINK POLKADOT'],0.061244239631336406,0.04382488479262673,0.024423963133640553,0.39879608728367194,9.099763505841935,1.0,0.021739941387585213,1.5904339525789728,0.9481774405532097,0.3028571428571429,0.3712407872213447,0.47805209201197263
['RED RETROSPOT CHARLOTTE BAG'],['CHARLOTTE BAG SUKI DESIGN'],0.0347926267281106,0.02751152073732719,0.013870967741935483,0.3986754966887417,14.491219896391447,1.0,0.012913769670198983,1.6172440569236077,0.9645519946640821,0.2863939105613701,0.3816641367647109,0.4514315506894295
['LUNCH BAG CARS BLUE'],['LUNCH BAG SUKI DESIGN '],0.04557603686635945,0.042211981566820274,0.01815668202764977,0.3983822042467138,9.437657022001844,1.0,0.01623282719955828,1.5920207566897726,0.9367341271601667,0.2607544672402382,0.3718674861505816,0.41425660430676303
['HAND OVER THE CHOCOLATE   SIGN '],['PLEASE ONE PERSON METAL SIGN'],0.027327188940092166,0.032442396313364055,0.01087557603686636,0.3979763912310287,12.267170013797333,1.0,0.009989016543141712,1.6071755153674372,0.9442862958950882,0.22243166823751181,0.3777904214952049,0.36660183197915075
['RED RETROSPOT CHARLOTTE BAG'],['STRAWBERRY CHARLOTTE BAG'],0.0347926267281106,0.023225806451612905,0.013824884792626729,0.3973509933774835,17.108167770419428,1.0,0.013016797978296418,1.6208011343495217,0.9754881833373119,0.31282586027111575,0.38302116230852,0.49629454430778935
['CHARLOTTE BAG SUKI DESIGN'],['STRAWBERRY CHARLOTTE BAG'],0.02751152073732719,0.023225806451612905,0.010921658986175115,0.3969849246231155,17.092406476828582,1.0,0.010282681730340418,1.6198172043010752,0.9681291939414697,0.27430555555555547,0.3826463891451975,0.4336115099306054
['LUNCH BAG ALPHABET DESIGN'],['LUNCH BAG RED RETROSPOT'],0.030414746543778803,0.061244239631336406,0.012073732718894009,0.3969696969696969,6.481747497548851,1.0,0.010211004693240459,1.5567306578977838,0.8722498766435434,0.15170816444701793,0.3576281195936588,0.2970552021342089
['LUNCH BAG  BLACK SKULL.'],['LUNCH BAG CARS BLUE'],0.04944700460829493,0.04557603686635945,0.019585253456221197,0.3960857409133271,8.690657813770676,1.0,0.0173316549512625,1.580396469818513,0.9309674641175615,0.2596212583995113,0.3672473843763796,0.41290636893998
['JUMBO BAG PINK VINTAGE PAISLEY'],['JUMBO BAG SCANDINAVIAN BLUE PAISLEY'],0.028294930875576038,0.021152073732718893,0.01119815668202765,0.3957654723127036,18.71048093504503,1.0,0.010599660217885281,1.6199801259517805,0.974116580775027,0.29277108433734944,0.382708476492899,0.462588618509293
['LUNCH BAG ALPHABET DESIGN'],['LUNCH BAG SUKI DESIGN '],0.030414746543778803,0.042211981566820274,0.012027649769585253,0.39545454545454545,9.36830091306074,1.0,0.010743783049119751,1.5843110079345832,0.9212774791311569,0.19847908745247148,0.36881079851634124,0.3401945216355697
['LUNCH BAG SUKI DESIGN '],['LUNCH BAG PINK POLKADOT'],0.042211981566820274,0.04382488479262673,0.016682027649769584,0.3951965065502183,9.017627962292048,1.0,0.014832092420735202,1.5809682410287977,0.9282910994007291,0.24053156146179402,0.3674762249814322,0.38792422593546666
['LUNCH BAG SUKI DESIGN '],['LUNCH BAG APPLE DESIGN'],0.042211981566820274,0.04046082949308756,0.016682027649769584,0.3951965065502183,9.767385184669404,1.0,0.014974095861029114,1.586530469646808,0.9371786201880751,0.25279329608938544,0.3696937946469954,0.4037485949607583
['LUNCH BAG SPACEBOY DESIGN '],['LUNCH BAG CARS BLUE'],0.046129032258064515,0.04557603686635945,0.018202764976958524,0.3946053946053946,8.658177010047586,1.0,0.016100386502155492,1.5765319919088685,0.9272766188790383,0.24764890282131657,0.36569634797629585,0.39699936059895613
['JUMBO BAG ALPHABET'],['JUMBO BAG RED RETROSPOT'],0.03529953917050691,0.07571428571428572,0.01391705069124424,0.3942558746736292,5.207153061727178,1.0,0.011244371296905859,1.525868226600985,0.8375205708005671,0.14333175130517323,0.344635413093571,0.28903298907144637
['LUNCH BAG RED RETROSPOT'],['LUNCH BAG  BLACK SKULL.'],0.061244239631336406,0.04944700460829493,0.02410138248847926,0.3935289691497366,7.958600774044068,1.0,0.02107303828919705,1.5673510308629974,0.931392177966785,0.27833954230973923,0.3619808324307599,0.4404737110427155
['HOME BUILDING BLOCK WORD'],['LOVE BUILDING BLOCK WORD'],0.03225806451612903,0.025668202764976958,0.012672811059907835,0.3928571428571429,15.305206463195693,1.0,0.011844804519102126,1.6047817836812146,0.9658181818181817,0.280040733197556,0.37686231849784807,0.4432867401897923
['STRAWBERRY CERAMIC TRINKET BOX'],['SWEETHEART CERAMIC TRINKET BOX'],0.02576036866359447,0.018801843317972352,0.010092165898617512,0.39177101967799643,20.83684099757971,1.0,0.009607823483191405,1.6132052046625103,0.9771806131434536,0.29278074866310166,0.3801160589429139,0.4642678627801747
['LUNCH BAG  BLACK SKULL.'],['LUNCH BAG SPACEBOY DESIGN '],0.04944700460829493,0.046129032258064515,0.019308755760368664,0.39049394221808015,8.4652532928395,1.0,0.017027813289727963,1.564990135148466,0.9277442164283368,0.2531722054380665,0.3610183364477675,0.40453768039974936
['LUNCH BAG DOLLY GIRL DESIGN'],['LUNCH BAG PINK POLKADOT'],0.027880184331797234,0.04382488479262673,0.01087557603686636,0.3900826446280992,8.900939420010255,1.0,0.00965373017052815,1.5677125872641215,0.9131099826852697,0.1787878787878788,0.3621279766942866,0.3191212381920727
['LUNCH BAG PINK POLKADOT'],['LUNCH BAG SPACEBOY DESIGN '],0.04382488479262673,0.046129032258064515,0.017050691244239632,0.3890641430073607,8.434257645614114,1.0,0.015029091719934592,1.5613275220698462,0.9218352431181964,0.23388116308470291,0.35951939239865344,0.3793472563188652
['CHARLOTTE BAG SUKI DESIGN'],['CHARLOTTE BAG PINK POLKADOT'],0.02751152073732719,0.023225806451612905,0.010691244239631336,0.38860971524288107,16.73180718406849,1.0,0.01005226698379664,1.597627927529828,0.9668326287976705,0.2669735327963176,0.37407203343888085,0.4244635877801707
['JUMBO BAG APPLES'],['JUMBO BAG VINTAGE LEAF'],0.034055299539170504,0.035852534562211984,0.013179723502304147,0.3870094722598106,10.79448013886618,1.0,0.011958754698549555,1.5728586687826167,0.9393499015654448,0.2323314378554021,0.36421496740454495,0.3773093633792626
['LUNCH BAG WOODLAND'],['LUNCH BAG PINK POLKADOT'],0.03866359447004608,0.04382488479262673,0.014884792626728111,0.3849821215733016,8.784555245153149,1.0,0.013190365053409502,1.5547110884864075,0.9218041042115266,0.22017723244717113,0.35679367864189326,0.36231230158580957
['RED RETROSPOT CHARLOTTE BAG'],['WOODLAND CHARLOTTE BAG'],0.0347926267281106,0.024838709677419354,0.013364055299539171,0.3841059602649007,15.464006192483016,1.0,0.012499851345324811,1.5833263961151578,0.9690494809887966,0.28884462151394424,0.3684182854188528,0.4610696777205765
['PLEASE ONE PERSON METAL SIGN'],['COOK WITH WINE METAL SIGN '],0.032442396313364055,0.028248847926267282,0.012442396313364055,0.38352272727272724,13.576579415690343,1.0,0.011525935993544139,1.576296799677207,0.9574042321994313,0.25787965616045844,0.36560170635074596,0.41198974862820703
['LUNCH BAG  BLACK SKULL.'],['LUNCH BAG SUKI DESIGN '],0.04944700460829493,0.042211981566820274,0.018940092165898616,0.3830382106244175,9.074158483133035,1.0,0.016852836118838792,1.5524268032912414,0.9360834670076082,0.26045627376425856,0.35584724646602484,0.41586408347814763
['LUNCH BAG SPACEBOY DESIGN '],['LUNCH BAG SUKI DESIGN '],0.046129032258064515,0.042211981566820274,0.0176036866359447,0.38161838161838163,9.040522795981312,1.0,0.01565648877657202,1.5488623690656105,0.9323975233140989,0.24885993485342014,0.35436484224013093,0.3993244746519856
['JUMBO  BAG BAROQUE BLACK WHITE'],['JUMBO BAG PINK POLKADOT'],0.03055299539170507,0.04073732718894009,0.011658986175115207,0.3815987933634992,9.36730069681893,1.0,0.010414338805241138,1.551197931887153,0.9213971017749454,0.1955177743431221,0.35533694350441647,0.3338989441930618
['JUMBO BAG APPLES'],['JUMBO BAG ALPHABET'],0.034055299539170504,0.03529953917050691,0.012995391705069125,0.381596752368065,10.810247423481737,1.0,0.01179325532502283,1.5599860843610405,0.9394897853189697,0.23058053965658218,0.3589686407942586,0.37487148323364083
['LUNCH BAG PINK POLKADOT'],['LUNCH BAG SUKI DESIGN '],0.04382488479262673,0.042211981566820274,0.016682027649769584,0.380651945320715,9.017627962292048,1.0,0.014832092420735202,1.5464455102376127,0.9298569670800881,0.24053156146179402,0.3533558128107927,0.38792422593546666
['LUNCH BAG VINTAGE LEAF DESIGN'],['LUNCH BAG SPACEBOY DESIGN '],0.02769585253456221,0.046129032258064515,0.010506912442396314,0.37936772046589023,8.224055478631188,1.0,0.009229329567414896,1.5369341866297677,0.9034266611122337,0.16593886462882101,0.3493540525682312,0.303569974119059
['ROSES REGENCY TEACUP AND SAUCER '],"['REGENCY CAKESTAND 3 TIER', 'GREEN REGENCY TEACUP AND SAUCER']",0.038525345622119817,0.017649769585253456,0.014562211981566821,0.3779904306220096,21.416168001299237,1.0,0.013882248508144153,1.5793169088975543,0.9915043536926303,0.3499446290143965,0.3668148587745747,0.6015278523867228
['GIN + TONIC DIET METAL SIGN'],['HAND OVER THE CHOCOLATE   SIGN '],0.030506912442396315,0.027327188940092166,0.01152073732718894,0.3776435045317221,13.819332290621196,1.0,0.010687069166896728,1.56288689544092,0.9568274550812815,0.24875621890547261,0.360158433142482,0.39961433236704147
['ALARM CLOCK BAKELIKE PINK'],['ALARM CLOCK BAKELIKE IVORY'],0.028986175115207374,0.022119815668202765,0.010921658986175115,0.37678855325914146,17.033982511923686,1.0,0.010280490135700482,1.5690985610834196,0.9693928123661473,0.271788990825688,0.36269140460524835,0.4352692766295707
['LUNCH BAG ALPHABET DESIGN'],['LUNCH BAG SPACEBOY DESIGN '],0.030414746543778803,0.046129032258064515,0.011428571428571429,0.37575757575757573,8.145793600339054,1.0,0.0100255686041326,1.528045725023489,0.9047551514779836,0.17551309271054494,0.34556932189668066,0.31175491175491177
['RED RETROSPOT CHARLOTTE BAG'],['JUMBO BAG RED RETROSPOT'],0.0347926267281106,0.07571428571428572,0.01304147465437788,0.3748344370860927,4.950643508684243,1.0,0.010407175773535221,1.4784654963680388,0.826771613691251,0.13380614657210402,0.323623038578462,0.27354016437384365
['LUNCH BAG ALPHABET DESIGN'],['LUNCH BAG VINTAGE LEAF DESIGN'],0.030414746543778803,0.02769585253456221,0.011382488479262673,0.3742424242424242,13.512580043362073,1.0,0.010540126144110089,1.5538032380803608,0.9550422561229045,0.24358974358974358,0.3564178684326558,0.39261206070690263
['GREEN REGENCY TEACUP AND SAUCER'],"['REGENCY CAKESTAND 3 TIER', 'PINK REGENCY TEACUP AND SAUCER']",0.033778801843317975,0.014700460829493087,0.012626728110599079,0.373806275579809,25.42820119147917,1.0,0.012130164157234174,1.5734739917472367,0.9942584436648623,0.352185089974293,0.3644635975904707,0.616370222429403
['LUNCH BAG CARS BLUE'],['LUNCH BAG WOODLAND'],0.04557603686635945,0.03866359447004608,0.017004608294930876,0.37310414560161775,9.650011870745061,1.0,0.015242474887978084,1.5334866210792328,0.9391771572102279,0.25291295407813574,0.3478912784408756,0.40645672119175047
['LUNCH BAG ALPHABET DESIGN'],['LUNCH BAG  BLACK SKULL.'],0.030414746543778803,0.04944700460829493,0.011336405529953917,0.3727272727272727,7.537914089638226,1.0,0.009832487417443563,1.51537434047953,0.8945446536214412,0.16543375924680565,0.3400970484404817,0.30099550961619925
['LUNCH BAG SPACEBOY DESIGN '],['LUNCH BAG PINK POLKADOT'],0.046129032258064515,0.04382488479262673,0.017050691244239632,0.36963036963036966,8.434257645614112,1.0,0.015029091719934592,1.5168483206380043,0.9240620058678901,0.23388116308470291,0.34073830165208063,0.3793472563188652
['LUNCH BAG WOODLAND'],['LUNCH BAG SUKI DESIGN '],0.03866359447004608,0.042211981566820274,0.014285714285714285,0.3694874851013111,8.753142387225383,1.0,0.012653647348637685,1.5190626606151942,0.9213791439806646,0.21453287197231838,0.3416993084439208,0.3539577163497822
['CHOCOLATE HOT WATER BOTTLE'],['HOT WATER BOTTLE TEA AND SYMPATHY'],0.03258064516129032,0.023870967741935485,0.012027649769585253,0.3691654879773692,15.465040712565466,1.0,0.011249918239928646,1.5473614928395776,0.9668382436546539,0.27074688796680496,0.35373860301713306,0.4365132459191865
['JUMBO BAG ALPHABET'],['JUMBO BAG APPLES'],0.03529953917050691,0.034055299539170504,0.012995391705069125,0.3681462140992167,10.810247423481737,1.0,0.01179325532502283,1.5287471912251969,0.9407015090317628,0.23058053965658218,0.3458696076500645,0.37487148323364083
['JUMBO BAG VINTAGE LEAF'],['JUMBO BAG APPLES'],0.035852534562211984,0.034055299539170504,0.013179723502304147,0.3676092544987146,10.79448013886618,1.0,0.011958754698549555,1.5274491401596042,0.9411009122795758,0.2323314378554021,0.3453137170279141,0.3773093633792626
['JUMBO  BAG BAROQUE BLACK WHITE'],['JUMBO STORAGE BAG SUKI'],0.03055299539170507,0.03645161290322581,0.011152073732718894,0.3650075414781297,10.013481226391168,1.0,0.01003836777166642,1.5174170561642786,0.9285031842754815,0.19966996699669967,0.34098539624446006,0.3354746936214922
['LUNCH BAG APPLE DESIGN'],['LUNCH BAG  BLACK SKULL.'],0.04046082949308756,0.04944700460829493,0.014746543778801843,0.3644646924829157,7.370814377333896,1.0,0.012745876956401708,1.4956729927489554,0.9007759221016233,0.19619865113427346,0.33140465539725944,0.33134697811471037
['GIN + TONIC DIET METAL SIGN'],['PLEASE ONE PERSON METAL SIGN'],0.030506912442396315,0.032442396313364055,0.011105990783410138,0.36404833836858,11.221376338917878,1.0,0.01011627343965682,1.5214326214739973,0.9395470515908971,0.21422222222222223,0.34272475436264943,0.35318894191156275
['SCOTTIE DOG HOT WATER BOTTLE'],['CHOCOLATE HOT WATER BOTTLE'],0.03055299539170507,0.03258064516129032,0.011105990783410138,0.363499245852187,11.156907545958216,1.0,0.010110554481938457,1.519902920042807,0.9390605408333116,0.2134632418069088,0.34206324179452474,0.352188095344764
['JUMBO  BAG BAROQUE BLACK WHITE'],['JUMBO SHOPPER VINTAGE RED PAISLEY'],0.03055299539170507,0.03691244239631336,0.011059907834101382,0.36199095022624433,9.806746092271538,1.0,0.009932122151670242,1.5095202144001045,0.9263315824499693,0.19607843137254902,0.33753785443846607,0.3308082091955192
['LUNCH BAG ALPHABET DESIGN'],['LUNCH BAG CARS BLUE'],0.030414746543778803,0.04557603686635945,0.01096774193548387,0.3606060606060606,7.91218555627049,1.0,0.009581558325723629,1.492700984995741,0.9010168706265776,0.1686746987951807,0.3300734641085179,0.30062658945368753
['JUMBO BAG VINTAGE DOILY '],['JUMBO BAG VINTAGE LEAF'],0.02921658986175115,0.035852534562211984,0.010506912442396314,0.359621451104101,10.03057260791644,1.0,0.009459423644587909,1.5055898844521123,0.9274002674968062,0.19256756756756757,0.33580850248346195,0.3263402885340556
['JUMBO STORAGE BAG SUKI'],['JUMBO BAG PINK POLKADOT'],0.03645161290322581,0.04073732718894009,0.013087557603686637,0.359039190897598,8.813518600088097,1.0,0.011602616322283337,1.496601132531654,0.9200761987391373,0.2041696621135874,0.33181929489228845,0.34015307961169494
['JUMBO BAG VINTAGE DOILY '],['LUNCH BAG VINTAGE DOILY '],0.02921658986175115,0.02511520737327189,0.010460829493087558,0.35804416403785494,14.256070384626518,1.0,0.009727048779969844,1.5186166057133799,0.9578392390435596,0.23844537815126052,0.3415059494030467,0.38727896275287244
['LUNCH BAG WOODLAND'],['LUNCH BAG APPLE DESIGN'],0.03866359447004608,0.04046082949308756,0.013824884792626729,0.3575685339690108,8.837399985338877,1.0,0.012260523689184311,1.4936054991749528,0.9225121838198871,0.21171489061397317,0.3304791656482343,0.34962709158587213
['LUNCH BAG SPACEBOY DESIGN '],['LUNCH BAG DOLLY GIRL DESIGN'],0.046129032258064515,0.027880184331797234,0.01640552995391705,0.35564435564435565,12.756169450384327,1.0,0.015119444031514792,1.508669667416854,0.9661752915382656,0.28480000000000005,0.33716437627316986,0.47203705385523564
['LUNCH BAG APPLE DESIGN'],['LUNCH BAG ALPHABET DESIGN'],0.04046082949308756,0.030414746543778803,0.014377880184331797,0.3553530751708428,11.683578380617105,1.0,0.013147274310348489,1.5040562765628307,0.9529676451682023,0.25448613376835233,0.3351312609889396,0.4140401739490578
['LUNCH BAG APPLE DESIGN'],['LUNCH BAG SPACEBOY DESIGN '],0.04046082949308756,0.046129032258064515,0.014377880184331797,0.3553530751708428,7.703458272934355,1.0,0.012511461275457113,1.4796796990767125,0.9068813434508374,0.19910657306955967,0.3241780632497845,0.33352069342957724
['HEART OF WICKER LARGE'],['WHITE HANGING HEART T-LIGHT HOLDER'],0.037649769585253456,0.09276497695852534,0.013364055299539171,0.3549571603427173,3.8264135019557703,1.0,0.009871475291469346,1.406472512001679,0.7675570130464145,0.1141732283464567,0.2890013907368804,0.2495103735146274
['LUNCH BAG ALPHABET DESIGN'],['JUMBO BAG ALPHABET'],0.030414746543778803,0.03529953917050691,0.010783410138248848,0.35454545454545455,10.043911701875148,1.0,0.00970978360126569,1.4946063477640033,0.9286828507360828,0.1963087248322148,0.3309275037563945,0.3300142416330406
['BAKING SET 9 PIECE RETROSPOT '],['BAKING SET SPACEBOY DESIGN'],0.040599078341013825,0.02023041474654378,0.014377880184331797,0.35414301929625425,17.505474985714617,1.0,0.013556543991165664,1.5170070379759137,0.9827747644225381,0.3095238095238095,0.34080727711437453,0.5324245848189699
['LUNCH BAG RED RETROSPOT'],['LUNCH BAG SPACEBOY DESIGN '],0.061244239631336406,0.046129032258064515,0.02165898617511521,0.35364936042136946,7.666524596547171,1.0,0.01883384866954066,1.475779413421458,0.9262929049117593,0.25268817204301075,0.3223919571546315,0.4115899149759195
['JAM MAKING SET PRINTED'],['JAM MAKING SET WITH JARS'],0.04055299539170507,0.044470046082949306,0.014331797235023041,0.3534090909090909,7.947126707489402,1.0,0.012528403661152286,1.477796765284718,0.9111168768590676,0.2027379400260756,0.32331696516649494,0.3378444418276024
['ALARM CLOCK BAKELIKE RED '],['ALARM CLOCK BAKELIKE IVORY'],0.041797235023041474,0.022119815668202765,0.014654377880184331,0.350606394707828,15.850330760749724,1.0,0.013729830746034104,1.5058358695907301,0.9777782617335841,0.29747427502338636,0.33591700118566764,0.506553197353914
['LUNCH BAG RED RETROSPOT'],['LUNCH BAG CARS BLUE'],0.061244239631336406,0.04557603686635945,0.02142857142857143,0.34988713318284426,7.676997765488089,1.0,0.018637301705281488,1.4680896377368151,0.9264824600436103,0.25094441446303295,0.3188426821528521,0.41002951199081544
['CHOCOLATE HOT WATER BOTTLE'],['HOT WATER BOTTLE KEEP CALM'],0.03258064516129032,0.03345622119815668,0.011382488479262673,0.3493635077793494,10.442407877151354,1.0,0.010292463207967891,1.4855357643758764,0.9346894308899188,0.20826306913996628,0.3268421912278002,0.34479194672714025
['JUMBO BAG STRAWBERRY'],"['JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT']",0.03073732718894009,0.02552995391705069,0.010737327188940092,0.34932533733133436,13.682959964061293,1.0,0.009952604642273143,1.497630232113657,0.9563108371088229,0.23582995951417005,0.3322784365880051,0.3849514773299271
['LUNCH BAG APPLE DESIGN'],['LUNCH BAG VINTAGE LEAF DESIGN'],0.04046082949308756,0.02769585253456221,0.014101382488479263,0.34851936218678814,12.583810581453083,1.0,0.012980785321412645,1.4924528697109343,0.9593488661753563,0.26086956521739135,0.32996209106845364,0.42883538824813616
['WOODEN PICTURE FRAME WHITE FINISH'],['WHITE HANGING HEART T-LIGHT HOLDER'],0.04119815668202765,0.09276497695852534,0.014285714285714285,0.34675615212527966,3.7380072037350067,1.0,0.010463968230372274,1.388815257875134,0.7639511555289572,0.11936850211782828,0.27996182765878846,0.2503775792916513
['LUNCH BAG ALPHABET DESIGN'],['LUNCH BAG PINK POLKADOT'],0.030414746543778803,0.04382488479262673,0.010506912442396314,0.34545454545454546,7.882611605009081,1.0,0.009173989679118266,1.4608230926779315,0.900527816690014,0.1648590021691974,0.3154544140133807,0.2926010897619731
['VINTAGE SNAP CARDS'],['VINTAGE HEADS AND TAILS CARD GAME '],0.03341013824884793,0.022488479262672813,0.01152073732718894,0.3448275862068966,15.33352176370831,1.0,0.010769394126016692,1.4919912684938152,0.9670941597139452,0.25960539979231567,0.32975479071703073,0.4285613340870548
['LUNCH BAG RED RETROSPOT'],['LUNCH BAG SUKI DESIGN '],0.061244239631336406,0.042211981566820274,0.02105990783410138,0.3438675696012039,8.146207707801446,1.0,0.018474667119709486,1.4597480235065319,0.9344746849658743,0.255592841163311,0.31495026271873194,0.4213879332722177
['JUMBO BAG ALPHABET'],['JUMBO BAG VINTAGE LEAF'],0.03529953917050691,0.035852534562211984,0.012119815668202765,0.3433420365535248,9.576506675079033,1.0,0.01085423772006201,1.4682643310643055,0.9283480473303566,0.20530835284933643,0.3189237258967349,0.340694154523549
['PLEASE ONE PERSON METAL SIGN'],['GIN + TONIC DIET METAL SIGN'],0.032442396313364055,0.030506912442396315,0.011105990783410138,0.34232954545454547,11.22137633891788,1.0,0.01011627343965682,1.4741320381005463,0.941426503684954,0.21422222222222223,0.3216347151042702,0.35318894191156275
['LUNCH BAG APPLE DESIGN'],['LUNCH BAG WOODLAND'],0.04046082949308756,0.03866359447004608,0.013824884792626729,0.3416856492027335,8.837399985338877,1.0,0.012260523689184311,1.460299937811937,0.9242400665962284,0.21171489061397317,0.31520917442592955,0.34962709158587213
['ALARM CLOCK BAKELIKE GREEN'],['ALARM CLOCK BAKELIKE IVORY'],0.03728110599078341,0.022119815668202765,0.01271889400921659,0.34116192830655134,15.423362175525343,1.0,0.011894242816793733,1.484249660646199,0.9713773145498479,0.2724580454096742,0.3262588993521284,0.4580809641532757
['CHOCOLATE HOT WATER BOTTLE'],['SCOTTIE DOG HOT WATER BOTTLE'],0.03258064516129032,0.03055299539170507,0.011105990783410138,0.34087694483734093,11.156907545958218,1.0,0.010110554481938457,1.4708133739443447,0.9410287523226968,0.2134632418069088,0.3201040881765603,0.352188095344764
['HOT WATER BOTTLE KEEP CALM'],['CHOCOLATE HOT WATER BOTTLE'],0.03345622119815668,0.03258064516129032,0.011382488479262673,0.3402203856749311,10.442407877151352,1.0,0.010292463207967891,1.4662765169371674,0.9355361505994121,0.20826306913996628,0.31800039866365004,0.34479194672714025
['LUNCH BAG PINK POLKADOT'],['LUNCH BAG WOODLAND'],0.04382488479262673,0.03866359447004608,0.014884792626728111,0.33964248159831756,8.784555245153149,1.0,0.013190365053409502,1.4557817223869207,0.9267798649552583,0.22017723244717113,0.31308383350191704,0.36231230158580957
['LUNCH BAG SUKI DESIGN '],['LUNCH BAG WOODLAND'],0.042211981566820274,0.03866359447004608,0.014285714285714285,0.3384279475982533,8.753142387225383,1.0,0.012653647348637685,1.4531091542333956,0.9247926444659664,0.21453287197231838,0.31182045265721187,0.3539577163497822
